start,end
视盘水肿,复方阿胶补血膏
增殖性皮炎,无极膏
胰腺囊腺瘤和囊腺癌,注射用盐酸吉西他滨
无症状性脑梗死,灯银脑通胶囊
低钾血症肾病,结石通茶
耳神经痛,阿奇霉素片
遗传性硬化性皮肤异色症,醋酸地塞米松片
三叉神经营养性损害,阿司匹林片
残胃癌,复方万年青胶囊
激素依赖性皮炎,咪康唑氯倍他索乳膏
小儿狂犬病,人用狂犬病疫苗(Vero细胞)
白癜风,驱白巴布期片
CD30阳性皮肤T细胞淋巴瘤,醋酸泼尼松片
酒精性肝硬化,心肝宝胶囊
直肠脱垂,补中益气丸
遗传性椭圆形红细胞增多症,硫唑嘌呤片
酒中毒性周围神经病,巴氯芬片
阴道壁脱垂,补中益气丸
小儿白细胞黏附分子缺陷Ⅱ型,胸腺肽肠溶片
二水焦磷酸钙结晶沉积症,贝诺酯片
神经系统的放射性损伤,顺铂注射液
扁平疣,消银颗粒
嗜血流感杆菌的皮肤感染,阿奇霉素片
肺纤维化,吡非尼酮胶囊
皮肤蝇蛆病,阿奇霉素片
皮脂腺腺瘤,氟尿嘧啶注射液
浸润型肺结核,蛇胆川贝液
摩擦性苔藓样疹,哈西奈德溶液
鼻神经胶质瘤,苦参碱氯化钠注射液
巨细胞动脉炎和风湿性多肌痛,麝香壮骨膏
毛孢子菌病,乳酸左氧氟沙星片
小儿咽喉炎,盐酸左氧氟沙星胶囊
慢性喉炎,金嗓散结丸
开放性颅脑损伤,胞磷胆碱钠葡萄糖注射液
溶血过度所致贫血,维生素E软胶囊
糖尿病酮症酸中毒,注射用生长抑素
肠郁,马来酸曲美布汀分散片
多灶性脉络膜炎伴全葡萄膜炎,复方硫酸新霉素滴眼液
小儿莫拉雷脑膜炎,氯霉素片
小儿维生素B1缺乏病,葡萄糖酸锌颗粒
小儿波-杰综合征,阿奇霉素片
老年人慢性支气管炎,喷托维林氯化铵糖浆
二糖酶缺乏症,胸腺肽肠溶片
妊娠合并巨细胞病毒感染,注射用更昔洛韦
小儿高磷酸酶血症,甘草锌胶囊
无汗症,无极膏
肾盂肿瘤和输尿管肿瘤,注射用盐酸吡柔比星
水杨酸类中毒,十一味金色丸
脑真菌性肉芽肿,氯霉素片
流行性腮腺炎,板蓝根颗粒
Ⅰ型免疫母细胞性淋巴腺病,静注人免疫球蛋白(pH4)
抽动障碍,紫雪
中毒性细菌性痢疾,乳酸左氧氟沙星片
空鞍综合征,复方甘露醇注射液
自身敏感性皮炎,马来酸氯苯那敏片
小儿砷中毒,注射用鼠神经生长因子
甲醇中毒,盐酸硫必利片
革兰阳性球菌和革兰阴性杆菌性巩膜炎,双氯芬酸钠滴眼液
心脏转移瘤,强力康颗粒
继发性腹膜炎,盐酸克林霉素胶囊
小儿厌食症,健儿清解液
慢性化脓性骨髓炎,盐酸左氧氟沙星胶囊
咽部异感症,阿奇霉素片
肾下垂,补中益气合剂
股骨髁骨折,舒筋活血片
戒酒综合征,酒石酸伐尼克兰片
出血败血性巴斯德菌感染,氨苄西林胶囊
河豚毒素中毒,布美他尼片
食管息肉,整蛋白型肠内营养剂(粉剂)
心包间皮瘤,苦参碱氯化钠注射液
石油、煤焦油及其分馏产物所致的皮肤病,氯雷他定片
表演型人格障碍,盐酸氟西汀胶囊
胃肠湿热,益肾灵颗粒
老年人甲状腺癌,注射用盐酸博莱霉素
厚皮性骨膜病,小儿四维葡钙颗粒
舟骨骨折,酮洛芬凝胶
尿毒症肺炎,乳酸左氧氟沙星片
小儿雅克什综合征,小儿生血糖浆
前房积血与青光眼,调元大补二十五味汤散
小儿脊髓损伤,单唾液酸四己糖神经节苷脂钠盐注射液
骨盆骨折,伤科接骨片
胃溃疡,奥美拉唑肠溶胶囊
细菌性结肠炎,柳氮磺吡啶栓
跟腱断裂,愈伤灵胶囊
脉管炎,抗栓胶囊
手部血管损伤,碘酊
自律性房性心动过速,心肝宝胶囊
巴西紫热,皮肤病血毒丸
化脓性腱鞘炎,依托芬那酯凝胶
胫骨后唇骨折,接骨续筋片
嗜碱性粒细胞增多症,消癌平片
肛提肌综合征,牛黄解毒丸
女性癫痫,吡拉西坦片
小肠扭转,阿托品异丙嗪注射液
口形红细胞增多症,心脑欣丸
声带小结,金甲排石胶囊
急性硬脑膜外血肿,注射用盐酸丁卡因
脊髓海绵状血管瘤,盐酸乙哌立松片
肾功能不全,包醛氧淀粉胶囊
颈肋畸形,骨刺片
药物性狼疮,哈西奈德溶液
硬肿症,静注人免疫球蛋白(pH4)
传染性湿疹样皮炎,咪康唑氯倍他索乳膏
绝经与阿尔茨海默病综合征,吡贝地尔缓释片
低钠血症,呋塞米片
慢性附睾炎,乳酸左氧氟沙星片
膝关节损伤,舒筋活血片
板层状鱼鳞病,参归润燥搽剂
致密性髂骨炎,盐酸左氧氟沙星胶囊
盲肠扭转,阿托品异丙嗪注射液
结核性膀胱挛缩,盐酸黄酮哌酯片
巴顿骨折,骨肽片
玻璃纤维引起的皮肤病,头孢氨苄胶囊
小儿硬化性胆管炎,消炎利胆软胶囊
兰伯特-伊顿综合征,溴吡斯的明片
柯萨奇病毒疹,乙酰谷酰胺注射液
非结核性分枝杆菌病,阿莫西林克拉维酸钾(4:1)分散片
家族性良性天疱疮,醋酸泼尼松龙片
胸腺瘤,平消片
情感障碍,盐酸阿米替林片
输尿管结石,盐酸屈他维林片
膀胱过度活动症,阿莫西林胶囊
妊娠合并糖尿病,胰岛素注射液
病毒性胃肠炎,盐酸左氧氟沙星胶囊
风搔痒,氯雷他定片
卵巢冠囊肿,小金胶囊
言语障碍,氢溴酸加兰他敏缓释片
急性气管－支气管炎,川贝枇杷糖浆
面瘫,地巴唑片
羊膜腔感染综合征,诺氟沙星胶囊
脊椎结核并发窦道,异烟肼片
创伤性骨髓炎,盐酸左氧氟沙星胶囊
化脓性骨髓炎,盐酸左氧氟沙星胶囊
肺真菌病,阿奇霉素片
吡唑酮类中毒,布美他尼片
诺卡菌病,头孢氨苄胶囊
粪类圆线虫病,吡喹酮片
小儿先天性面肌双瘫综合征,甲钴胺胶囊
少精子症,枸橼酸氯米芬片
地高辛中毒,十一味金色丸
消化系统疾病伴发的精神障碍,奋乃静片
小儿慢性粒细胞白血病,硫唑嘌呤片
真菌性角膜溃疡,氧氟沙星滴眼液
系统性红斑狼疮所致脊髓病,巴氯芬片
木薯中毒,十一味金色丸
下消化道出血,泮托拉唑钠肠溶胶囊
尘螨过敏性哮喘,氨茶碱片
抗-HCVAg阳性,虎驹乙肝胶囊
间歇性精神病,氯氮平口腔崩解片
慢性胆囊炎,保和丸
嗜水气单胞菌肠炎,依托红霉素片
胃肠道伴癌综合征,复方万年青胶囊
周围性软骨肉瘤,复方环磷酰胺片
小儿病毒性肺炎,肺力咳合剂
急性后部多灶性鳞状色素上皮病变,注射用胞磷胆碱钠肌苷
老年人急性肾功能衰竭,氢氯噻嗪片
风轮湿热,妥布霉素地塞米松滴眼液
滑石粉尘肺,汉防己甲素片
排卵期出血,黄体酮胶囊
脑脓肿,氯霉素片
毛囊脓疱病,盐酸左氧氟沙星胶囊
胸壁皮下气肿,注射用过氧化碳酰胺
外阴脂肪肉瘤,注射用盐酸平阳霉素
急性及亚急性脑内血肿,脑血康片
亨廷顿病性痴呆,吡拉西坦片
卵巢泡膜细胞瘤,苯丁酸氮芥片
十二指肠炎,地衣芽孢杆菌活菌胶囊
肠梨形鞭毛虫病,吡喹酮片
小儿醛固酮过多症,呋塞米注射液
幼儿急疹,防风通圣丸
获得性免疫缺陷综合征的神经系统表现,静注人免疫球蛋白(pH4)
乳头肌功能不全,三磷酸腺苷二钠片
小儿胃结块症,温胃舒颗粒
细菌协同性坏疽,依托红霉素片
外阴癌,注射用盐酸平阳霉素
肛肠息肉,塞来昔布胶囊
骨筋膜室综合症,四妙丸
滴虫性外阴炎,甲硝唑乳膏
毛囊炎,阿莫西林胶囊
耳聋,龙胆泻肝丸
骨肉瘤,转移因子口服溶液
外伤性股骨头坏死,恒古骨伤愈合剂
急性肺源性心脏病,祛痰止咳颗粒
脊髓梗死,盐酸乙哌立松片
左心室恶性施万瘤,注射用重组人白介素-2(Ⅰ)
小肠扭转,盐酸消旋山莨菪碱氯化钠注射液
老年性心瓣膜病,依托红霉素片
神经性关节病,硫酸氨基葡萄糖片
阿斯匹林不耐受三联症,盐酸氨溴索分散片
血管周细胞瘤,鱼肝油酸钠注射液
过敏性紫癜,马来酸氯苯那敏片
赖利-戴综合征,消炎镇痛膏
脓性指头炎,乳酸左氧氟沙星片
热痉挛,清凉油
中毒性红斑,三乙醇胺乳膏
利斯特菌脑膜炎,氯霉素片
胸廓畸形,清肺十八味丸
人类免疫缺陷病毒所致葡萄膜炎,环孢素软胶囊
青光眼,酒石酸溴莫尼定滴眼液
手足皲裂,复方乳酸乳膏
赖利-戴综合征,麝香壮骨膏
肺孢子丝菌病,伊曲康唑分散片
铬及其化合物引起的皮肤病,咪康唑氯倍他索乳膏
克拉伯病,盐酸甲氯芬酯胶囊
心脏神经症,安乐片
鱼鳞病,参归润燥搽剂
中毒性休克综合征,呋塞米片
拔毛狂,盐酸氯米帕明片
复合型酸碱失衡,氯化钠注射液
血管内皮瘤,注射用盐酸平阳霉素
头外伤,吡拉西坦片
嗜铬细胞瘤,阿替洛尔片
急性淋病,盐酸环丙沙星片
Thygeson浅层点状角膜病变,妥布霉素地塞米松滴眼液
腕舟骨骨折,舒筋活血片
妊娠合并偏头痛,牛黄解毒丸
小儿中暑和暑热症,复方鲜竹沥液
胫骨应力骨折,接骨续筋片
免疫抑制药和抗癌药中毒性肾病,包醛氧淀粉胶囊
急性化脓性脊髓炎,巴氯芬片
直肠脱垂直肠壁内疝,小儿暖脐膏
溃疡病穿孔,兰索拉唑肠溶片
化脓性门静脉炎,脉络舒通颗粒
骨血管瘤,注射用氨磷汀
色素绒毛结节性滑膜炎,附桂骨痛胶囊
干燥综合征,参皇软膏
脓毒症,阿莫西林克拉维酸钾片
骨包囊虫病,吡喹酮片
小儿非内脂性网状内皮增殖综合征,盐酸左氧氟沙星胶囊
小儿过敏性紫癜肾炎,醋酸泼尼松龙注射液
寒冷性脂膜炎,醋酸泼尼松片
化学烧伤,肠内营养混悬液(TPF)
腹壁间疝,小儿暖脐膏
单发脑梗死性痴呆,吡拉西坦片
鼻结核,蛇胆川贝液
绝经期关节炎,益坤宁片
经行发热,盐酸左氧氟沙星胶囊
阴道恶性苗勒管混合瘤,氟尿嘧啶注射液
高胰岛素血症,盐酸苯乙双胍片
眼底血管样条纹,和血明目片
多发性内分泌腺瘤Ⅱ型,五海瘿瘤丸
放射性肺炎,乳酸左氧氟沙星片
嗅沟脑膜瘤,苦参碱氯化钠注射液
皲裂疮,复方乳酸乳膏
疝气,十香暖脐膏
宫颈外翻,抗宫炎片
小儿特发性血小板减少性紫癜,维生素C片
冷球蛋白血症肾损害,呋塞米片
特发性心室颤动,尼可地尔片
小儿纤维性骨营养不良综合征,小儿复方氨基酸注射液(18AA-Ⅰ)
急性腹泻,藿香正气片
嵌顿性腹股沟斜疝,十香暖脐膏
肠杆菌肺炎,乳酸左氧氟沙星片
单纯性肥胖,轻身消胖丸
疰夏,清凉油
拉休尤-格拉哈姆-利特尔综合征,维A酸乳膏
马拉色菌病,盐酸左氧氟沙星胶囊
复发性髌骨脱位,跳骨片
脊柱、脊髓损伤,脑苷肌肽注射液
新生儿臂丛神经麻痹,注射用腺苷钴胺
手足徐动症,苯妥英钠片
未分化结缔组织病,醋酸泼尼松片
阴道腺病,阿莫西林颗粒
胰腺假性囊肿,醋酸甲萘氢醌片
粒细胞缺乏症,维生素B4片
结直肠损伤,金胃泰胶囊
血小板减少性紫癜,转移因子口服溶液
寻常痤疮,凉血解毒颗粒
急性硫化氢中毒,布美他尼片
老年人免疫性血小板减少性紫癜,维生素C片
过敏性结膜炎,盐酸西替利嗪片
营养代谢疾病伴发的精神障碍,维生素B2片
月经性哮喘,蛤蚧定喘丸
其他晶体性关节病,阿司匹林肠溶胶囊
中暑痉挛,龙虎人丹
急性减压性骨坏死,恒古骨伤愈合剂
奶麻,皮肤病血毒丸
出血性输卵管炎,金鸡胶囊
肝肺综合症,肝爽颗粒
发热伴血小板减少综合征,维生素C片
煎厥,尼莫地平片
髌股关节软骨损伤,小儿四维葡钙颗粒
小儿麻痹症,氢溴酸加兰他敏注射液
宫颈微小型浸润癌,氟尿嘧啶注射液
宫颈上皮内瘤变,宫颈癌栓
自然流产,地屈孕酮片
小儿神经源性膀胱,盐酸丙哌维林片
慢性劳损性颈背部筋膜纤维织炎,马栗种子提取物片
结节性脆发病,荣发胶囊
咽肌痉挛,脑络通胶囊
椒疮,酞丁安滴眼液
小儿疳渴,小儿喜食糖浆
二尖瓣和主动脉瓣的疾患,依托红霉素片
慢性根尖牙周炎,甲硝唑片
向颈段脊髓供血的根动脉缺血症候群,氨糖美辛肠溶片
肺嗜酸细胞组织细胞增生症,头孢氨苄胶囊
一度房室传导阻滞,宁心宝胶囊
原发性硬化性胆管炎,消石利胆胶囊
急性女阴溃疡,妇洁舒洗液
早产,硫酸镁注射液
强酸、强碱中毒,布美他尼片
外阴神经鞘瘤,注射用盐酸平阳霉素
沙门氏菌属食物中毒,二十五味马宝丸
乳房纤维瘤,乳宁片
低钠血症,呋塞米注射液
遗传性感觉神经病,甲钴胺分散片
妊娠疱疹,利巴韦林片
C5功能不全综合征,氯霉素片
筛窦炎,阿奇霉素片
匐行性角膜溃疡,盐酸仑氨西林片
小儿猫叫综合征,叶酸片
心肌梗死,抗栓胶囊
溃疡病急性穿孔,奥美拉唑镁肠溶片
热带性肺嗜酸粒细胞浸润症,托西酸舒他西林胶囊
精囊恶性肿瘤,十六味马蔺子丸
紫癜性扁平苔藓,丙酸氯倍他索乳膏
大叶性肺炎,乳酸左氧氟沙星片
药物性哮喘,氨茶碱片
损伤性休克,呋塞米片
蚕豆病,维生素E软胶囊
十二指肠结核,异烟肼片
小儿继发性腹膜炎,盐酸克林霉素棕榈酸酯分散片
红细胞生成性原卟啉病,磷酸氯喹片
细菌性角膜溃疡,盐酸仑氨西林片
膜增生性肾小球肾炎,结石通茶
过敏性阴道炎,依托红霉素片
内隐斜,注射用A型肉毒毒素
钡中毒,布美他尼片
小儿高血压,苯磺酸氨氯地平胶囊
老年人骨关节炎,盐酸左氧氟沙星胶囊
心房心肌梗死,抗栓胶囊
桡骨茎突骨折,舒筋活血片
水疱性远端指炎,盐酸左氧氟沙星胶囊
非特异性间质肺炎,醋酸泼尼松片
单纯疱疹,阿昔洛韦分散片
慢性咽炎,板蓝根颗粒
鼻前颅底肿瘤,顺铂注射液
蛋白质-能量营养不良,维生素B2片
小儿鞍上生殖细胞瘤,鸦胆子油口服乳液
胃切除后吸收不良综合征,复方万年青胶囊
血压病,苯磺酸氨氯地平片
遗传性出血性毛细血管扩张症,注射用胰激肽原酶
肾动脉栓塞,双嘧达莫片
腘肌腱损伤,双氯芬酸二乙胺凝胶
流注,滑膜炎片
膝关节创伤性滑膜炎,布洛芬缓释胶囊
龟分枝杆菌感染,诺氟沙星胶囊
交感神经链综合征,麝香壮骨膏
白细胞减少症和粒细胞缺乏症,参芪十一味颗粒
镰状细胞性肾病,维生素E软胶囊
水疱性远端指炎,头孢氨苄胶囊
脑囊肿,注射用盐酸尼莫司汀
回归热,四环素片
小儿急性支气管炎,羧甲司坦片
泥螺-日光性皮炎,曲安奈德益康唑乳膏
低镁血症,氯化钠注射液
肺包虫病,阿苯达唑片
女性不孕症,枸橼酸氯米芬片
慢性牙髓炎,贝诺酯片
蝶窦恶性肿瘤,蜡样芽孢杆菌活菌胶囊
接触性睑皮炎,硫酸卡那霉素滴眼液
子宫恶性肿瘤,醋酸甲地孕酮分散片
维生素B2缺乏病,维生素B2片
盆腔肿瘤,盐酸克林霉素棕榈酸酯颗粒
闭经溢乳综合征,止痛化癥片
毛囊周角化病,维A酸乳膏
原发性高血压,清脑降压胶囊
强迫性障碍,盐酸氯米帕明片
小儿软骨发育不全,小儿四维葡钙颗粒
胆囊息肉样病变,利胆片
肝风内动证,当归片
乙型肝炎病毒相关性肾炎,蒺藜药酒
甲沟炎和甲下脓肿,夫西地酸乳膏
生长激素释放抑制素瘤,注射用重组人生长激素
鼻咽炎,维C银翘片
非01霍乱弧菌肠炎,诺氟沙星胶囊
先天性髋关节外展挛缩和骨盆倾斜,盐酸氨基葡萄糖胶囊
钩虫病,阿苯达唑胶囊
经行流涎,白带丸
脑血吸虫病,吡喹酮片
卵巢混合性生殖细胞-性索间质肿瘤,醋酸甲地孕酮分散片
月劳病,生化丸
甲状旁腺骨营养不良,醋酸钙颗粒
多汗症,阿胶牡蛎口服液
霍奇金淋巴瘤,醋酸泼尼松片
老年人骨髓增生异常综合征,乌苯美司胶囊
小儿同型胱氨酸尿症,盐酸沙丙蝶呤片
小儿成人型慢性粒细胞白血病,硫唑嘌呤片
棘突压痛,氨糖美辛肠溶片
皮肤B细胞淋巴样结节型增生,苯丁酸氮芥片
先天性心脏病,依托红霉素颗粒
甲状舌管囊肿与鳃裂囊肿,冰矾清毒生肌散
弱精,五子衍宗丸
肺咳,头孢氨苄胶囊
蚂蚁叮咬,复方曲安奈德乳膏
药物性肝病,利肝隆片
老年人稳定型心绞痛,丹参片
腹部肿块,尿嘧啶替加氟片
产后出血,养血当归糖浆
新生儿肾静脉血栓,盐酸甲氯芬酯胶囊
阿片中毒,布美他尼片
脊椎结核寒性脓肿穿入空腔脏器,利福喷丁胶囊
老年人不稳定型心绞痛,脑心通胶囊
化脓性腱鞘炎,布洛芬缓释胶囊
小儿脑脓肿,氯霉素片
结节性痒疹,丙酸氟替卡松乳膏
原发性巨球蛋白血症,维生素C注射液
妇科炎症,白带丸
自身免疫性孕酮性皮炎,咪康唑氯倍他索乳膏
产后喘促,新生化颗粒
脑出血,安宫牛黄丸
妊娠合并硬皮病,积雪苷霜软膏
副肿瘤性小脑变性,参志胶囊
丙酮酸激酶缺乏症,当归片
阿米巴病肠穿孔,塞克硝唑胶囊
落叶型天疱疮,泼尼松龙片
副流行性感冒,小柴胡颗粒
锁骨骨折,跌打丸
神经鞘瘤,苦参碱氯化钠注射液
出血性膀胱炎,头孢氨苄胶囊
急性脊髓炎,巴氯芬片
镇静、安定、催眠药中毒,布美他尼片
手腕扭伤,酮洛芬凝胶
反社会人格障碍,盐酸氟西汀胶囊
慢性嗜酸性粒细胞性肺炎,头孢泊肟酯胶囊
黏膜相关样组织淋巴瘤,苯丁酸氮芥片
谵妄综合征,谷维素片
原发性食管恶性黑色素瘤,司莫司汀胶囊
肱骨髁间骨折,独一味片
胃型哮喘,蛤蚧定喘丸
增殖性红斑,甲泼尼龙片
Fuchs角膜内皮营养不良,退障眼膏
纵隔肿瘤,强力康颗粒
昏厥,当归片
小儿期前收缩,酒石酸美托洛尔注射液
青少年及小儿卵巢肿瘤,红金消结片
假麦格综合征,氯霉素片
精子增多症,甲磺酸溴隐亭片
Ⅲ型超敏反应性疾病,盐酸羟甲唑啉喷雾剂
血精症,十六味马蔺子丸
风牵偏视,甲钴胺胶囊
强迫症,盐酸帕罗西汀片
脑瘤,司莫司汀胶囊
骨干续连症,醋酸钙颗粒
继发性腹膜炎,盐酸克林霉素棕榈酸酯分散片
脑癌,司莫司汀胶囊
气臌,香砂养胃丸
放射病,唐草片
脐尿管囊肿及脐尿管瘘,小儿复方磺胺甲噁唑颗粒
颌骨癌,强力康颗粒
肛门尖锐湿疣,三味清热止痒洗剂
缺水和缺钠,氯化钠注射液
天疤疮,泼尼松龙片
慢性肾功能不全,肾炎四味胶囊
慢性胆囊炎,石淋通颗粒
小儿假性粒细胞减少症,盐酸左氧氟沙星片
胃神经纤维瘤,注射用重组人白介素-2(Ⅰ)
皮肤平滑肌瘤,注射用盐酸平阳霉素
情感障碍,奋乃静注射液
中毒性白内障,苄达赖氨酸滴眼液
卵巢颗粒细胞瘤,醋酸甲地孕酮分散片
肝胃不和,藿香正气丸
精原细胞瘤,紫杉醇注射液
产褥中暑,生化丸
迷路震荡,头痛定糖浆
中暑,清凉油
遗传性血管性水肿,氢氯噻嗪片
妊娠合并重症肌无力,溴吡斯的明片
肾积脓,结石通茶
旅途精神病,氟哌啶醇片
松毛虫性骨关节病,硫酸氨基葡萄糖片
小儿视神经胶质瘤,眼氨肽注射液
急性化脓性甲状腺炎,甲巯咪唑片
子宫内膜炎,盐酸左氧氟沙星胶囊
咽血管畸形,盐酸左氧氟沙星胶囊
低钙血症和低镁血症,三合钙咀嚼片
先天性非溶血性黄疸,人血白蛋白
小儿骨软骨瘤,醋酸钙颗粒
老年人心内膜炎,依托红霉素片
股后肌劳损,吡罗昔康片
肝硬化,维肝福泰片
类风湿关节炎,痹祺胶囊
周围神经病损,天麻素胶囊
蛲虫性阴道炎,参茸卫生丸
老年人结节病,醋酸可的松片
阴道上皮内瘤样变,注射用盐酸平阳霉素
视网膜下新生血管膜,羟苯磺酸钙胶囊
腱鞘炎,布洛芬缓释胶囊
气性坏疽病,盐酸美他环素片
视网膜中央动脉阻塞,明目地黄丸
前列腺异位,氧氟沙星片
大肠埃希杆菌肺炎,乙酰麦迪霉素干混悬剂
内分泌失调,对氨基水杨酸钙片
球形肺炎,乳酸左氧氟沙星片
伤食泄泻,藿香正气片
胆道运动功能障碍,胆舒软胶囊
胆源性慢性胰腺炎,注射用头孢唑林钠
胆囊-结肠肝曲粘连综合征,溴丙胺太林片
腰骶部脂肪疝,小儿暖脐膏
帕金森病性痴呆,奥拉西坦胶囊
肾阴虚,肾康宁片
阴茎硬结症,六味地黄丸
结膜干燥症,重组人表皮生长因子衍生物滴眼液
小儿亚急性骨髓炎,盐酸左氧氟沙星胶囊
原发性腮腺淋巴瘤,注射用盐酸平阳霉素
原发性食管恶性淋巴瘤,复方斑蝥胶囊
阴虚发热,青霉素V钾胶囊
粉碎性骨折,骨肽片
急腹症,盐酸多西环素胶丸
破伤风,依托红霉素片
过强反射性鼻炎,诺氟沙星胶囊
迟发性皮肤卟啉病,磷酸氯喹片
牙科病,丁硼乳膏
直肠炎,盐酸小檗碱片
卵巢冠囊肿,金刚藤口服液
接触性荨麻疹,氯雷他定胶囊
胫后神经痛,消炎镇痛膏
分泌性中耳炎,过氧化氢溶液
暑瘵,异烟肼片
前房积血,三七片
结核性角膜病变,妥布霉素地塞米松滴眼液
喉痹,阿奇霉素片
营养障碍性多发性神经病,肠内营养乳剂(TP)
小儿心肌炎,转移因子口服溶液
小儿急性血源性骨髓炎,乳酸左氧氟沙星片
脑外伤所致精神障碍,奋乃静片
职业性痤疮,头孢氨苄胶囊
纵隔脓肿,强力康颗粒
美尼尔氏综合症,盐酸倍他司汀片
进行性色素性紫癜性皮病,维生素C咀嚼片
皮痹,积雪苷片
胸椎结核椎旁脓肿穿入胸腔,利福平胶囊
炎症性肠道疾病及其伴发的葡萄膜炎,环孢素软胶囊
阿米巴结肠炎,猴头菌提取物颗粒
妊娠合并卵巢肿瘤,醋酸甲地孕酮分散片
副肿瘤性小脑变性,宁心益智胶囊
史-约综合征,利巴韦林片
头皮脓疱糜烂性皮病,丙酸氯倍他索乳膏
慢性病贫血,当归片
人为性皮炎,咪康唑氯倍他索乳膏
泪腺分泌功能减退,强力康颗粒
口臭,环酯红霉素片
粟疮,妥布霉素滴眼液
血液病,复方环磷酰胺片
输尿管结核,荡石片
支气管病,喷托维林氯化铵糖浆
小儿先天性甲状腺功能减低症,甲状腺片
左心发育不良,琥乙红霉素咀嚼片
内痔,醋酸氯己定痔疮栓
腰疝,十香暖脐膏
获得性免疫缺陷综合征的心血管损害,静注人免疫球蛋白(pH4)
晶状体脱位所致青光眼,拉坦前列素滴眼液
肩袖间隙分裂,注射用头孢噻肟钠
青光眼,拉坦前列素滴眼液
脑膜炎球菌血症,硫酸阿米卡星注射液
产气杆菌肠炎,盐酸左氧氟沙星胶囊
铁尘肺,汉防己甲素片
病毒性咽炎,川贝枇杷糖浆
氯丙嗪类中毒,十一味金色丸
银杏中毒,十一味金色丸
风湿病性贫血,参茸卫生丸
胰痈,肠内营养混悬液(SP)
桡骨小头半脱位,舒筋活血片
肾髓质坏死,呋塞米片
西尼罗河热,安宫牛黄丸
激素抵抗型哮喘,氨茶碱片
皮肤穿入性毛囊和毛囊周角化病,维A酸乳膏
萎缩性胆囊炎,胆石清片
老年人脑心综合征,长春西汀片
继发性铁粒幼细胞性贫血,阿胶益寿口服液
急性眼眶蜂窝织炎,头孢氨苄胶囊
心绞痛,丹参片
晶体异位和脱位,乳酸依沙吖啶溶液
胞痹,磷霉素氨丁三醇散
小儿慢性肺炎,羧甲司坦片
幼年型类天疱疮,醋酸泼尼松片
老年人血栓性疾病,脑络通胶囊
急性骨髓性白血病,乌苯美司胶囊
毛盘瘤,头孢氨苄胶囊
窦性心动过速,盐酸艾司洛尔注射液
急性虹膜睫状体炎,地塞米松磷酸钠滴眼液
毛发囊肿,普卢利沙星胶囊
精囊结石,十六味马蔺子丸
阴道鳞状上皮癌,注射用盐酸平阳霉素
十二指肠胃反流及胆汁反流性胃炎,胆胃康胶囊
小儿室性心动过速,盐酸美西律片
小儿血小板释放功能缺陷性疾患,酚磺乙胺注射液
病毒性感冒,小柴胡颗粒
外伤后脑脂肪栓塞,银杏达莫注射液
脊椎外伤,阿仑膦酸钠片
新生儿胆红素脑病,小儿盐酸赖氨酸颗粒
骨的原发性淋巴瘤,醋酸泼尼松片
角化棘皮瘤,注射用卡铂
先天性喉喘鸣,乙酰螺旋霉素片
流行性角膜结膜炎,牛黄解毒丸
小儿锌缺乏症,葡萄糖酸锌颗粒
甲下外生骨疣,注射用氨磷汀
十字韧带损伤,舒筋活血片
副球孢子菌病,氟康唑片
烟酸缺乏神经病,复合维生素B片
放射性肺炎,阿奇霉素片
风湿性心脏病,依托红霉素颗粒
肾盂癌,血尿胶囊
膀胱肿瘤,消癌平片
肝纤维板层癌,阿魏化痞膏
淋巴瘤样肉芽肿,注射用甲氨蝶呤
创伤性口炎,甘草锌胶囊
飞蚊症,氨碘肽滴眼液
牙结石,头孢氨苄胶囊
新生儿血小板减少性紫癜,转移因子口服溶液
恐怖症,盐酸帕罗西汀片
急性肠系膜上动脉梗死,华法林钠片
急性淋巴管炎,盐酸左氧氟沙星胶囊
脐尿管囊肿,茴香橘核丸
先天性髋内翻,盐酸氨基葡萄糖胶囊
精索静脉曲张,迈之灵片
成人全垂体功能减退,十一酸睾酮胶丸
郁冒,呋塞米片
反射性晕厥,当归片
眼睑基底细胞癌,妥布霉素滴眼液
小儿肠旋转不良,阿托品异丙嗪注射液
急性颈椎间盘突出症,骨刺片
混合痔,槐角丸
妊娠期急性脂肪肝,强肝片
高动力性循环,盐酸胺碘酮片
难治性心力衰竭,呋塞米片
老年人再生障碍性贫血,复方皂矾丸
小儿亚急性甲状腺炎,甲巯咪唑片
脊柱脊髓损伤,丹曲林钠胶囊
后葡萄膜炎,复方硫酸新霉素滴眼液
绝经,妇康宁片
肺原发性结核性复征,抗痨颗粒
上隐斜,注射用A型肉毒毒素
悬雍垂过长症,阿奇霉素分散片
脑炎,巴特日七味丸
气瘿,夏枯草膏
妊娠合并巨细胞病毒感染,膦甲酸钠氯化钠注射液
老年人分水岭脑梗死,通脉颗粒
急性失血所致贫血,参茸卫生丸
性病相关性胃肠道感染,盐酸左氧氟沙星胶囊
小儿牛皮癣,盐酸布替萘芬乳膏
厌氧菌感染,氯霉素片
儿童期精神障碍及精神发育迟缓,甘草锌胶囊
偏沮,银杏叶片
小儿继发性血小板增多症,白消安片
急性肺水肿,呋塞米片
瘀血头痛,感冒清胶囊
心包炎,硬脂酸红霉素片
甲状腺功能减退,甲状腺片
鼻前庭囊肿,通窍鼻炎片
疣状血管瘤,注射用盐酸平阳霉素
